Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	10	3.115264797507788	0.04994537232399737	NM_002576, NM_006118, NM_030672, NM_001664, NM_001024227, NM_007200, NM_002966, NM_199346, NM_004930, NM_138821	270	294	16650	2.0975056689342404	1.0	0.8066835668462001	61.63311818051448
GOTERM_BP_FAT	GO:0060491~regulation of cell projection assembly	7	2.1806853582554515	0.0502794661136548	NM_015705, NM_001730, NM_032300, NM_018715, NM_198291, NM_144628, NM_004930	270	164	16650	2.6321138211382116	1.0	0.8064592371460227	61.88459990803683
GOTERM_BP_FAT	GO:0000280~nuclear division	16	4.984423676012461	0.05079789071527489	NM_018455, NM_003390, NM_001006932, NM_014647, NM_003218, NM_023019, NM_006455, NM_021979, NM_138821, NM_018087, NM_001664, NM_015089, NM_022662, NM_006354, NM_018715, NM_001042426	270	583	16650	1.6923956546598058	1.0	0.8074239227199741	62.271745910001016
GOTERM_BP_FAT	GO:0009308~amine metabolic process	6	1.8691588785046727	0.05081526568639294	NM_005302, NM_148919, NM_000903, NM_002810, NM_000663, NM_212469	270	124	16650	2.9838709677419355	1.0	0.8051716062073788	62.284656399932814
GOTERM_BP_FAT	GO:0072659~protein localization to plasma membrane	8	2.4922118380062304	0.05117824821341181	NM_002563, NM_015657, NM_004781, NM_031885, NM_004475, NM_002966, NM_002230, NM_012339	270	207	16650	2.383252818035427	1.0	0.8051484243336701	62.5534166575642
GOTERM_BP_FAT	GO:0044255~cellular lipid metabolic process	25	7.78816199376947	0.051347393076311545	NM_144660, NM_001042437, NM_032169, NM_002778, NM_198291, NM_001080, NM_000310, NM_001024227, NM_000431, NM_199127, NM_205862, NM_002643, NM_002461, NM_139280, NM_021151, NM_001005376, NM_006456, NM_212469, NM_138821, NM_033102, NM_007155, NM_018414, NM_016395, NM_004278, NM_183075	270	1043	16650	1.4781080217321827	1.0	0.8038918472892388	62.67803512463937
GOTERM_BP_FAT	GO:0048609~multicellular organismal reproductive process	20	6.230529595015576	0.051420541832706036	NM_175075, NM_007204, NM_003651, NM_017582, NM_001006932, NM_014647, NM_031885, NM_000952, NM_003403, NM_198291, NM_021979, NM_005999, NM_138821, NM_018087, NM_002563, NM_006174, NM_007155, NM_000876, NM_003062, NM_144628	270	783	16650	1.575138356747552	1.0	0.8020319916929635	62.73180622303972
GOTERM_BP_FAT	GO:0050790~regulation of catalytic activity	49	15.264797507788161	0.05159121149027218	NM_003773, NM_000903, NM_000546, NM_007200, NM_173079, NM_002778, NM_006110, NM_000310, NM_024596, NM_001024227, NM_021159, NM_001821, NM_139032, NM_172358, NM_170662, NM_000952, NM_007155, NM_197967, NM_197966, NM_002810, NM_022662, NM_004318, NM_018715, NM_180977, NM_144628, NM_148919, NM_030672, NM_001240, NM_014647, NM_002966, NM_020983, NM_198291, NM_014784, NM_003710, NM_006402, NM_001048201, NM_001664, NM_205862, NM_015840, NM_003217, NM_015705, NM_012179, NM_014376, NM_003218, NM_001005376, NM_021979, NM_002576, NM_006257, NM_005316, NM_016395	270	2357	16650	1.2819968887003255	1.0	0.8008065174070739	62.8569792120785
GOTERM_BP_FAT	GO:0034614~cellular response to reactive oxygen species	6	1.8691588785046727	0.05226655050282487	NM_005302, NM_000903, NM_016270, NM_198291, NM_002778, NM_139032	270	125	16650	2.96	1.0	0.8027920818129788	63.34839625361985
GOTERM_BP_FAT	GO:0042542~response to hydrogen peroxide	6	1.8691588785046727	0.05226655050282487	NM_005302, NM_007315, NM_016270, NM_198291, NM_002778, NM_139032	270	125	16650	2.96	1.0	0.8027920818129788	63.34839625361985
GOTERM_MF_FAT	GO:0016667~oxidoreductase activity, acting on a sulfur group of donors	4	1.2461059190031152	0.05259798057441227	NM_004786, NM_015913, NM_022463, NM_006440	253	52	15478	4.705989662511402	1.0	0.938458199899574	56.21105653948071
GOTERM_MF_FAT	GO:0019901~protein kinase binding	15	4.672897196261682	0.05260399116058315	NM_001042496, NM_003773, NM_170662, NM_001613, NM_012179, NM_000546, NM_000952, NM_020983, NM_002230, NM_198291, NM_138821, NM_002576, NM_004584, NM_018715, NM_139032	253	531	15478	1.728188294142605	1.0	0.9267658288606617	56.21530221917739
GOTERM_BP_FAT	GO:0097305~response to alcohol	7	2.1806853582554515	0.052909058121097134	NM_002948, NM_003321, NM_000903, NM_016270, NM_002230, NM_000663, NM_007104	270	166	16650	2.6004016064257027	1.0	0.8045297134054581	63.81020563048534
GOTERM_MF_FAT	GO:0005198~structural molecule activity	20	6.230529595015576	0.05348090173478448	NM_002948, NM_031212, NM_002293, NM_016491, NM_005555, NM_007200, NM_057088, NM_002230, NM_032014, NM_000214, NM_006402, NM_007104, NM_021021, NM_017681, NM_018087, NM_004386, NM_004318, NM_022100, NM_005554, NM_003951	253	782	15478	1.564651294441131	1.0	0.9181186918317592	56.830617165007034
GOTERM_BP_FAT	GO:0043086~negative regulation of catalytic activity	21	6.5420560747663545	0.053572981952622854	NM_015840, NM_205862, NM_003773, NM_172358, NM_170662, NM_003217, NM_148919, NM_014647, NM_000903, NM_012179, NM_000546, NM_003218, NM_001005376, NM_198291, NM_003710, NM_006402, NM_006110, NM_022662, NM_002810, NM_018715, NM_139032	270	839	16650	1.5435041716328963	1.0	0.8063612340054633	64.28161895690366
GOTERM_BP_FAT	GO:0031497~chromatin assembly	7	2.1806853582554515	0.054007564899097776	NM_018455, NM_006026, NM_000546, NM_003309, NM_022909, NM_001042426, NM_012403	270	167	16650	2.5848303393213574	1.0	0.8067709151600132	64.58703693064582
GOTERM_BP_FAT	GO:1903201~regulation of oxidative stress-induced cell death	4	1.2461059190031152	0.05411033958315353	NM_005302, NM_012179, NM_002778, NM_139032	270	53	16650	4.654088050314466	1.0	0.805175778709249	64.65890306104104
INTERPRO	IPR001881:EGF-like calcium-binding	6	1.8691588785046727	0.05414636570315075	NM_001039348, NM_004386, NM_002380, NM_003062, NM_001409, NM_000214	299	127	18559	2.9324520053722383	0.9999999999999993	0.9932226210882897	56.27704789111652
GOTERM_BP_FAT	GO:0071347~cellular response to interleukin-1	5	1.557632398753894	0.054238176222673	NM_003773, NM_003549, NM_004345, NM_016270, NM_003403	270	88	16650	3.5037878787878785	1.0	0.8037417323869589	64.7481013579336
GOTERM_BP_FAT	GO:0044283~small molecule biosynthetic process	14	4.361370716510903	0.05426465193461405	NM_001064, NM_017421, NM_002563, NM_033102, NM_002461, NM_203314, NM_000952, NM_000375, NM_000431, NM_018269, NM_199127, NM_000663, NM_016395, NM_013267	270	488	16650	1.7691256830601092	1.0	0.8017016831915045	64.76654818879118
GOTERM_BP_FAT	GO:0043604~amide biosynthetic process	19	5.919003115264798	0.054521066532571966	NM_144660, NM_002948, NM_031212, NM_001042437, NM_015840, NM_003651, NM_003321, NM_016491, NM_139280, NM_000952, NM_019041, NM_032014, NM_006456, NM_032325, NM_007104, NM_018414, NM_004846, NM_022100, NM_003951	270	736	16650	1.5919384057971016	1.0	0.8010668234634161	64.94473176699978
GOTERM_BP_FAT	GO:0072657~protein localization to membrane	14	4.361370716510903	0.054860395656119	NM_002948, NM_015657, NM_004781, NM_031885, NM_000546, NM_002966, NM_002230, NM_012339, NM_007104, NM_002563, NM_019008, NM_197967, NM_197966, NM_004475, NM_178270	270	489	16650	1.765507839127471	1.0	0.8009391620713485	65.17922206691655
GOTERM_BP_FAT	GO:0051017~actin filament bundle assembly	6	1.8691588785046727	0.05524119639969252	NM_002576, NM_021137, NM_030672, NM_001664, NM_002966, NM_198291	270	127	16650	2.9133858267716537	1.0	0.8010621616505867	65.44060283659498
GOTERM_BP_FAT	GO:0001501~skeletal system development	14	4.361370716510903	0.05553054035378581	NM_003773, NM_005443, NM_031885, NM_007200, NM_152424, NM_198291, NM_001039348, NM_004451, NM_004386, NM_020223, NM_024596, NM_001664, NM_005967, NM_003549	270	490	16650	1.7619047619047619	1.0	0.8006401655418461	65.63796506877517
GOTERM_BP_FAT	GO:0006403~RNA localization	8	2.4922118380062304	0.05563017517557659	NM_018087, NM_005626, NM_003218, NM_002685, NM_003403, NM_003017, NM_016024, NM_017681	270	211	16650	2.3380726698262246	1.0	0.7990948277281206	65.7056789506186
GOTERM_BP_FAT	GO:0032504~multicellular organism reproduction	20	6.230529595015576	0.0559046262795993	NM_175075, NM_007204, NM_003651, NM_017582, NM_001006932, NM_014647, NM_031885, NM_000952, NM_003403, NM_198291, NM_021979, NM_005999, NM_138821, NM_018087, NM_002563, NM_006174, NM_007155, NM_000876, NM_003062, NM_144628	270	792	16650	1.557239057239057	1.0	0.7985995344670245	65.89154907652689
GOTERM_BP_FAT	GO:1901698~response to nitrogen compound	22	6.853582554517133	0.055937760725833806	NM_015840, NM_003217, NM_007315, NM_005626, NM_015191, NM_000952, NM_001730, NM_020983, NM_000375, NM_002230, NM_000663, NM_198291, NM_000214, NM_006402, NM_015368, NM_004451, NM_002576, NM_006257, NM_004345, NM_016270, NM_004318, NM_000411	270	895	16650	1.515828677839851	1.0	0.79667663620759	65.91392453464815
GOTERM_BP_FAT	GO:0007346~regulation of mitotic cell cycle	14	4.361370716510903	0.056247937484639535	NM_015493, NM_148919, NM_012179, NM_003218, NM_000546, NM_021930, NM_023015, NM_021979, NM_197967, NM_197966, NM_015089, NM_002810, NM_022662, NM_004584, NM_018715	270	491	16650	1.758316361167685	1.0	0.7964102595039964	66.12271201057611
GOTERM_CC_FAT	GO:0005773~vacuole	30	9.345794392523365	0.05634758286162773	NM_004781, NM_003773, NM_014742, NM_138399, NM_002116, NM_002778, NM_198291, NM_004083, NM_006402, NM_000310, NM_018117, NM_004386, NM_021137, NM_024071, NM_001664, NM_001024227, NM_005128, NM_001912, NM_138972, NM_152415, NM_178583, NM_012339, NM_007155, NM_000876, NM_003549, NM_016376, NM_004475, NM_018715, NM_001009924, NM_020947	257	1212	14527	1.399140886851331	0.9999999999999367	0.7034754142203858	56.85875365302535
GOTERM_BP_FAT	GO:0019884~antigen processing and presentation of exogenous antigen	7	2.1806853582554515	0.056579627253703454	NM_148919, NM_001912, NM_001024227, NM_023019, NM_002810, NM_002116, NM_198597	270	169	16650	2.554240631163708	1.0	0.796274516905955	66.3446408119128
GOTERM_BP_FAT	GO:0010676~positive regulation of cellular carbohydrate metabolic process	4	1.2461059190031152	0.05663479572204986	NM_002563, NM_033102, NM_000952, NM_198291	270	54	16650	4.567901234567902	1.0	0.7945125741752526	66.38141949363612
GOTERM_BP_FAT	GO:0090280~positive regulation of calcium ion import	4	1.2461059190031152	0.05663479572204986	NM_002306, NM_007155, NM_175913, NM_004318	270	54	16650	4.567901234567902	1.0	0.7945125741752526	66.38141949363612
GOTERM_BP_FAT	GO:0006541~glutamine metabolic process	3	0.9345794392523363	0.056849410513222044	NM_175859, NM_001080, NM_013267	270	24	16650	7.708333333333334	1.0	0.7937007661415753	66.52413333353888
GOTERM_BP_FAT	GO:0060548~negative regulation of cell death	22	6.853582554517133	0.05697661140769436	NM_002306, NM_015840, NM_015493, NM_003651, NM_003217, NM_000903, NM_012179, NM_000546, NM_003362, NM_001005376, NM_005077, NM_002778, NM_198291, NM_006402, NM_006410, NM_000310, NM_006174, NM_005302, NM_006257, NM_006118, NM_015913, NM_139032	270	897	16650	1.5124489037532518	1.0	0.7923812660458042	66.6084481124089
UP_SEQ_FEATURE	domain:RRM	6	1.8691588785046727	0.05735880314091575	NM_016047, NM_014647, NM_003017, NM_016024, NM_003487, NM_005243	309	135	20063	2.885724559510967	1.0	0.9975539509695083	60.75726976644907
INTERPRO	IPR016024:Armadillo-type fold	11	3.4267912772585665	0.05877805100288096	NM_022065, NM_005646, NM_014703, NM_015089, NM_021159, NM_017939, NM_152743, NM_002230, NM_021035, NM_178583, NM_180977	299	351	18559	1.9452210121106446	1.0	0.9913935187056768	59.353180968262656
GOTERM_BP_FAT	GO:0051128~regulation of cellular component organization	48	14.953271028037381	0.05896493764176384	NM_002306, NM_003773, NM_007200, NM_000546, NM_023019, NM_173079, NM_013267, NM_000310, NM_024596, NM_001024227, NM_015986, NM_004111, NM_080927, NM_001006932, NM_032300, NM_005392, NM_006118, NM_197967, NM_016376, NM_197966, NM_015089, NM_007196, NM_017734, NM_003062, NM_018715, NM_144628, NM_004930, NM_030672, NM_007315, NM_001730, NM_002966, NM_020983, NM_014784, NM_198291, NM_019008, NM_001048201, NM_001664, NM_012179, NM_015705, NM_003218, NM_199346, NM_001005376, NM_021979, NM_138821, NM_002576, NM_006257, NM_005316, NM_030793, NM_006354	270	2323	16650	1.2742143779595352	1.0	0.8017784744190843	67.9005584788568
GOTERM_BP_FAT	GO:0043632~modification-dependent macromolecule catabolic process	16	4.984423676012461	0.05909923975813282	NM_148919, NM_012179, NM_000546, NM_002685, NM_017763, NM_152424, NM_152415, NM_001105573, NM_004083, NM_018095, NM_021137, NM_001048201, NM_058229, NM_015089, NM_002810, NM_022662	270	593	16650	1.6638560989319842	1.0	0.8005181799925516	67.98610593970882
GOTERM_BP_FAT	GO:2001244~positive regulation of intrinsic apoptotic signaling pathway	4	1.2461059190031152	0.05921432822100445	NM_197967, NM_197966, NM_000546, NM_004584, NM_004083	270	55	16650	4.484848484848485	1.0	0.799157943188662	68.05924299028496
GOTERM_BP_FAT	GO:0030308~negative regulation of cell growth	7	2.1806853582554515	0.05922162309489964	NM_000310, NM_003773, NM_000546, NM_015986, NM_003062, NM_032300, NM_080927	270	171	16650	2.524366471734893	1.0	0.7971990368767998	68.06387344309279
KEGG_PATHWAY	hsa01100:Metabolic pathways	28	8.722741433021806	0.05945457557469555	NM_017421, NM_001064, NM_001042437, NM_003773, NM_000663, NM_001080, NM_013267, NM_000310, NM_021100, NM_000431, NM_000411, NM_006004, NM_205862, NM_005443, NM_002643, NM_002461, NM_000375, NM_018269, NM_001089591, NM_001039091, NM_212469, NM_018414, NM_003549, NM_004552, NM_203314, NM_175859, NM_004278, NM_183075	114	1228	6910	1.3820789759414824	0.9999967172814337	0.9981881725892738	53.79078864007943
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	23	7.165109034267912	0.05984582785832329	NM_015840, NM_205862, NM_003773, NM_170662, NM_148919, NM_001240, NM_012179, NM_000546, NM_003218, NM_007200, NM_020983, NM_198291, NM_021979, NM_002576, NM_007155, NM_024596, NM_006257, NM_001664, NM_005316, NM_022662, NM_002810, NM_016395, NM_139032	270	955	16650	1.4851657940663177	1.0	0.7987046648473428	68.45774543801836
GOTERM_BP_FAT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	5	1.557632398753894	0.05992943939498758	NM_001240, NM_012179, NM_005316, NM_198291, NM_021979	270	91	16650	3.388278388278388	1.0	0.7971937020947049	68.51015361927007
UP_SEQ_FEATURE	domain:EGF-like 8	3	0.9345794392523363	0.0599553918827757	NM_002380, NM_003062, NM_000214	309	26	20063	7.491784914115011	1.0	0.996726500493553	62.434526848853025
GOTERM_BP_FAT	GO:0051223~regulation of protein transport	19	5.919003115264798	0.059989874022129144	NM_004781, NM_003773, NM_003217, NM_000546, NM_014742, NM_002230, NM_000663, NM_198291, NM_134428, NM_138821, NM_013267, NM_015368, NM_019008, NM_006118, NM_001664, NM_001024227, NM_004345, NM_004318, NM_139032	270	746	16650	1.5705987488829314	1.0	0.7955606525464317	68.54798305501741
UP_SEQ_FEATURE	repeat:7; approximate	2	0.6230529595015576	0.06001133141851995	NM_002306, NM_180977	309	4	20063	32.46440129449839	1.0	0.9947531080926886	62.46991053231288
KEGG_PATHWAY	hsa04144:Endocytosis	9	2.803738317757009	0.06003127459107689	NM_000876, NM_170662, NM_001664, NM_001024227, NM_152415, NM_002116, NM_198291, NM_021979, NM_004930	114	258	6910	2.114443084455324	0.9999971069147748	0.985750911764231	54.14637056227928
GOTERM_BP_FAT	GO:0023051~regulation of signaling	61	19.003115264797508	0.060775173043467565	NM_002306, NM_004781, NM_003773, NM_005645, NM_000546, NM_007200, NM_173515, NM_002778, NM_134428, NM_005302, NM_001024227, NM_015986, NM_005481, NM_004584, NM_139032, NM_003651, NM_172358, NM_170662, NM_153000, NM_007155, NM_006118, NM_197967, NM_004475, NM_197966, NM_003062, NM_002810, NM_004318, NM_004930, NM_015493, NM_148919, NM_007315, NM_030672, NM_175913, NM_152424, NM_002230, NM_000663, NM_198291, NM_005077, NM_014784, NM_006402, NM_022463, NM_004083, NM_006174, NM_002563, NM_020223, NM_021137, NM_001664, NM_015840, NM_003217, NM_015705, NM_015191, NM_017763, NM_001005376, NM_021930, NM_153706, NM_000214, NM_012339, NM_002576, NM_006257, NM_015913, NM_016395, NM_015693	270	3070	16650	1.2252985884907708	1.0	0.7979495406267434	69.03565143798305
GOTERM_MF_FAT	GO:0051213~dioxygenase activity	5	1.557632398753894	0.06126276354844034	NM_005392, NM_018269, NM_004318, NM_004187, NM_001080432	253	91	15478	3.361421187508144	1.0	0.9340227906676917	61.947804312173375
GOTERM_BP_FAT	GO:0061572~actin filament bundle organization	6	1.8691588785046727	0.061478653295383705	NM_002576, NM_021137, NM_030672, NM_001664, NM_002966, NM_198291	270	131	16650	2.8244274809160306	1.0	0.7998440156434927	69.46642530935998
GOTERM_BP_FAT	GO:0060627~regulation of vesicle-mediated transport	13	4.049844236760125	0.06152806777616281	NM_002306, NM_000310, NM_004781, NM_007155, NM_001024227, NM_018646, NM_016376, NM_015705, NM_000952, NM_173079, NM_021930, NM_198291, NM_144628	270	449	16650	1.785449146250928	1.0	0.7981862272116251	69.49646990547966
GOTERM_BP_FAT	GO:1904029~regulation of cyclin-dependent protein kinase activity	5	1.557632398753894	0.06189445750477789	NM_001240, NM_012179, NM_005316, NM_198291, NM_021979	270	92	16650	3.3514492753623184	1.0	0.7982494039503243	69.71836791593576
GOTERM_BP_FAT	GO:0034097~response to cytokine	20	6.230529595015576	0.062019033853705545	NM_015840, NM_003773, NM_003651, NM_148919, NM_007315, NM_031885, NM_000952, NM_003403, NM_002116, NM_198291, NM_030961, NM_173161, NM_006118, NM_003549, NM_004345, NM_003062, NM_016270, NM_002810, NM_031458, NM_139032	270	802	16650	1.537822111388196	1.0	0.7970132580188162	69.79346686992744
GOTERM_MF_FAT	GO:0019900~kinase binding	16	4.984423676012461	0.06274563718132697	NM_001042496, NM_003773, NM_001613, NM_170662, NM_012179, NM_000546, NM_007200, NM_000952, NM_020983, NM_002230, NM_198291, NM_138821, NM_002576, NM_004584, NM_018715, NM_139032	253	595	15478	1.6451190752981033	1.0	0.9286223529931713	62.85618301941648
GOTERM_BP_FAT	GO:0048549~positive regulation of pinocytosis	2	0.6230529595015576	0.0630808417685917	NM_000310, NM_016376	270	4	16650	30.833333333333336	1.0	0.8007777408908368	70.42644563859486
GOTERM_BP_FAT	GO:1902953~positive regulation of ER to Golgi vesicle-mediated transport	2	0.6230529595015576	0.0630808417685917	NM_001024227, NM_144628	270	4	16650	30.833333333333336	1.0	0.8007777408908368	70.42644563859486
GOTERM_BP_FAT	GO:0046726~positive regulation by virus of viral protein levels in host cell	2	0.6230529595015576	0.0630808417685917	NM_016395, NM_144628	270	4	16650	30.833333333333336	1.0	0.8007777408908368	70.42644563859486
GOTERM_MF_FAT	GO:1990825~sequence-specific mRNA binding	2	0.6230529595015576	0.0635574352263882	NM_005626, NM_003017	253	4	15478	30.58893280632411	1.0	0.9212373461449237	63.344849486161834
GOTERM_MF_FAT	GO:0072509~divalent inorganic cation transmembrane transporter activity	7	2.1806853582554515	0.06378634656769025	NM_015368, NM_031212, NM_007155, NM_018646, NM_175913, NM_020448, NM_017918	253	173	15478	2.475404966985766	1.0	0.9119025786873407	63.481554066759195
GOTERM_BP_FAT	GO:0030010~establishment of cell polarity	5	1.557632398753894	0.06389320326995407	NM_024596, NM_003390, NM_004475, NM_014784, NM_001042426	270	93	16650	3.315412186379928	1.0	0.8031488267978213	70.90222210499313
GOTERM_BP_FAT	GO:1903039~positive regulation of leukocyte cell-cell adhesion	8	2.4922118380062304	0.06395173310801637	NM_002576, NM_007155, NM_172358, NM_006257, NM_004475, NM_000952, NM_002116, NM_198291	270	218	16650	2.2629969418960245	1.0	0.8015945747599847	70.93622003285837
GOTERM_BP_FAT	GO:0022411~cellular component disassembly	14	4.361370716510903	0.06438352190135739	NM_002293, NM_016491, NM_001912, NM_012179, NM_023019, NM_152424, NM_019041, NM_032014, NM_021979, NM_018087, NM_006257, NM_022100, NM_004930, NM_178270	270	502	16650	1.7197875166002656	1.0	0.8019774529858692	71.18587166477239
GOTERM_BP_FAT	GO:0010638~positive regulation of organelle organization	16	4.984423676012461	0.06440508319523211	NM_012179, NM_000546, NM_003218, NM_023019, NM_002966, NM_001005376, NM_198291, NM_013267, NM_002576, NM_019008, NM_006257, NM_006118, NM_001664, NM_001024227, NM_197967, NM_197966, NM_004111	270	600	16650	1.6444444444444446	1.0	0.8002479391262161	71.19828461019753
GOTERM_MF_FAT	GO:0045296~cadherin binding	10	3.115264797507788	0.06444215682979965	NM_002948, NM_172358, NM_006026, NM_007315, NM_015027, NM_002230, NM_198291, NM_005884, NM_003564, NM_004930	253	307	15478	1.992764352203525	1.0	0.904012947285905	63.87056705350385
GOTERM_CC_FAT	GO:0030054~cell junction	33	10.2803738317757	0.0648297688015047	NM_002948, NM_004781, NM_015027, NM_030672, NM_007315, NM_017599, NM_002230, NM_001105573, NM_005884, NM_198291, NM_007104, NM_015368, NM_024071, NM_001664, NM_001024227, NM_006035, NM_004055, NM_003651, NM_172358, NM_006026, NM_014376, NM_032300, NM_001005376, NM_000214, NM_022153, NM_003564, NM_021021, NM_002576, NM_000876, NM_004475, NM_016395, NM_001009924, NM_004930	257	1379	14527	1.3526719581944848	0.9999999999999994	0.7409789163063947	62.15129850233304
GOTERM_BP_FAT	GO:0022412~cellular process involved in reproduction in multicellular organism	9	2.803738317757009	0.06485621025300739	NM_007204, NM_007155, NM_001006932, NM_031885, NM_014647, NM_003062, NM_198291, NM_021979, NM_144628	270	264	16650	2.102272727272727	1.0	0.8007369281909473	71.45684283798619
GOTERM_BP_FAT	GO:0006779~porphyrin-containing compound biosynthetic process	3	0.9345794392523363	0.06556108686493065	NM_001010867, NM_016462, NM_000375	270	26	16650	7.115384615384616	1.0	0.8025071938521291	71.85644102245186
GOTERM_BP_FAT	GO:0001573~ganglioside metabolic process	3	0.9345794392523363	0.06556108686493065	NM_001042437, NM_018414, NM_006456	270	26	16650	7.115384615384616	1.0	0.8025071938521291	71.85644102245186
GOTERM_MF_FAT	GO:0030170~pyridoxal phosphate binding	4	1.2461059190031152	0.06570524146337578	NM_021100, NM_015027, NM_007198, NM_000663	253	57	15478	4.293183551764788	1.0	0.8984407493338331	64.60891367241375
GOTERM_BP_FAT	GO:0003012~muscle system process	12	3.7383177570093453	0.06584961471926438	NM_002563, NM_001613, NM_058229, NM_031885, NM_021159, NM_007200, NM_000952, NM_002230, NM_004318, NM_000663, NM_014784, NM_021021	270	405	16650	1.8271604938271604	1.0	0.8021579290733383	72.01847669553945
GOTERM_BP_FAT	GO:0009615~response to virus	10	3.115264797507788	0.06622885223346889	NM_030961, NM_015840, NM_003773, NM_001613, NM_007315, NM_001024227, NM_003549, NM_002116, NM_198291, NM_006402	270	311	16650	1.9828510182207928	1.0	0.8022672557611176	72.23011165633058
KEGG_PATHWAY	hsa05162:Measles	6	1.8691588785046727	0.06634340603984161	NM_015840, NM_172358, NM_006257, NM_007315, NM_000546, NM_021979	114	133	6910	2.7344677483181634	0.999999277967468	0.9708499575584664	57.877036754283964
GOTERM_BP_FAT	GO:0006886~intracellular protein transport	24	7.476635514018691	0.06652838103635977	NM_002948, NM_015840, NM_003773, NM_170662, NM_012179, NM_015705, NM_000546, NM_014742, NM_173079, NM_002230, NM_007104, NM_013267, NM_017681, NM_007155, NM_019008, NM_006118, NM_001664, NM_197967, NM_197966, NM_017939, NM_004318, NM_198597, NM_178270, NM_139032, NM_001821	270	1020	16650	1.450980392156863	1.0	0.8019787213016303	72.39619304758041
GOTERM_CC_FAT	GO:0031301~integral component of organelle membrane	7	2.1806853582554515	0.06716863550744223	NM_144660, NM_001042437, NM_197967, NM_197966, NM_001100169, NM_006456, NM_144628, NM_017918	257	162	14527	2.442450881491089	0.9999999999999999	0.740607608267979	63.500506869612636
GOTERM_BP_FAT	GO:0010648~negative regulation of cell communication	27	8.411214953271028	0.06746835926758671	NM_002306, NM_015493, NM_003773, NM_148919, NM_007315, NM_152424, NM_173515, NM_005077, NM_198291, NM_004083, NM_022463, NM_006174, NM_021137, NM_001024227, NM_139032, NM_015840, NM_003651, NM_172358, NM_003217, NM_170662, NM_153000, NM_017763, NM_001005376, NM_006257, NM_003062, NM_015913, NM_002810	270	1182	16650	1.4086294416243657	1.0	0.8048527965302184	72.91130466837905
GOTERM_BP_FAT	GO:0042981~regulation of apoptotic process	31	9.657320872274143	0.0679649377121763	NM_002306, NM_007204, NM_003773, NM_007315, NM_000903, NM_000546, NM_007200, NM_005077, NM_014784, NM_198291, NM_004083, NM_006402, NM_013267, NM_006410, NM_000310, NM_006174, NM_004584, NM_139032, NM_015840, NM_003651, NM_001006932, NM_003217, NM_003218, NM_003362, NM_001005376, NM_000876, NM_006118, NM_006257, NM_197967, NM_197966, NM_015913, NM_012403	270	1400	16650	1.3654761904761903	1.0	0.8055177656042514	73.17974526465714
GOTERM_BP_FAT	GO:0007266~Rho protein signal transduction	5	1.557632398753894	0.06799122786183484	NM_021137, NM_001664, NM_007200, NM_016395, NM_014784	270	95	16650	3.245614035087719	1.0	0.8038978279211975	73.19388679052392
GOTERM_BP_FAT	GO:0050880~regulation of blood vessel size	6	1.8691588785046727	0.0680991568193328	NM_002563, NM_001613, NM_031885, NM_021159, NM_000952, NM_020983	270	135	16650	2.7407407407407405	1.0	0.80268038033277	73.25186807438315
UP_SEQ_FEATURE	domain:EGF-like 7	3	0.9345794392523363	0.0683657291584881	NM_002380, NM_003062, NM_001409	309	28	20063	6.956657420249653	1.0	0.9960944461443921	67.41765980462606
GOTERM_BP_FAT	GO:1901699~cellular response to nitrogen compound	15	4.672897196261682	0.06881833757903405	NM_015840, NM_007315, NM_015191, NM_000952, NM_001730, NM_000375, NM_020983, NM_002230, NM_198291, NM_006402, NM_004451, NM_002576, NM_006257, NM_004345, NM_016270	270	558	16650	1.657706093189964	1.0	0.8044280547984386	73.63520411802095
GOTERM_BP_FAT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	8	2.4922118380062304	0.06903316049810515	NM_001048201, NM_148919, NM_012179, NM_017763, NM_002810, NM_022662, NM_001105573, NM_018095	270	222	16650	2.2222222222222223	1.0	0.8037382031241991	73.74869611647942
GOTERM_BP_FAT	GO:0051276~chromosome organization	27	8.411214953271028	0.06938494581385038	NM_018455, NM_000546, NM_003403, NM_003309, NM_004187, NM_198291, NM_018087, NM_001048201, NM_024596, NM_022909, NM_004111, NM_000411, NM_006026, NM_003218, NM_007371, NM_006455, NM_021979, NM_138821, NM_005392, NM_006257, NM_016319, NM_014703, NM_005316, NM_006354, NM_018715, NM_001042426, NM_012403	270	1184	16650	1.40625	1.0	0.8037087113739034	73.93354797752013
GOTERM_BP_FAT	GO:0090501~RNA phosphodiester bond hydrolysis	6	1.8691588785046727	0.06981384405003911	NM_001097590, NM_003217, NM_002685, NM_003703, NM_014672, NM_004111	270	136	16650	2.7205882352941178	1.0	0.8040463378548011	74.15725359163932
GOTERM_BP_FAT	GO:0035150~regulation of tube size	6	1.8691588785046727	0.06981384405003911	NM_002563, NM_001613, NM_031885, NM_021159, NM_000952, NM_020983	270	136	16650	2.7205882352941178	1.0	0.8040463378548011	74.15725359163932
